cron_datetime,npc_kills,pod_kills,ship_jumps,ship_kills
2018-06-09 09:06:04.161667,561932,419,145742,998
2018-06-09 10:06:03.885901,566251,436,155524,950
2018-06-09 11:06:03.635072,527148,434,154514,935
2018-06-09 12:06:03.304939,382758,350,125573,741
2018-06-09 13:06:03.534538,435999,379,137886,735
2018-06-09 14:06:03.252496,604370,635,184941,1317
2018-06-09 15:06:04.032902,612176,729,205703,1566
2018-06-09 16:06:03.823343,620166,820,215275,1681
2018-06-09 17:06:03.625376,593485,826,215023,1705
2018-06-09 18:06:03.691939,544420,742,220028,1604
2018-06-09 19:06:05.144809,512004,858,228643,1756
2018-06-09 20:06:04.028537,500902,1112,234351,2083
2018-06-09 21:06:03.686947,503488,1132,233862,2241
2018-06-09 22:06:03.474218,476736,893,217396,1992
2018-06-09 23:06:04.086379,421321,863,194442,1796
2018-06-10 00:06:03.840276,374613,757,170663,1504
2018-06-10 01:06:03.530597,344869,574,152528,1170
2018-06-10 02:06:03.223296,338142,497,141705,1008
2018-06-10 03:06:03.940433,363045,479,140099,1038
2018-06-10 04:06:03.741992,401528,546,139234,1207
2018-06-10 05:06:03.598146,414382,575,135217,1201
2018-06-10 06:06:03.351852,433592,504,135849,1051
2018-06-10 07:06:03.588190,484466,468,143589,982
2018-06-10 08:06:03.416139,538534,532,156813,1074
2018-06-10 09:06:03.864292,595423,505,169875,1163
2018-06-10 10:06:03.686897,638300,438,178734,1119
2018-06-10 11:06:03.518150,581620,479,167957,1051
2018-06-10 12:06:16.978289,416474,400,141292,786
2018-06-10 13:06:04.270202,476024,429,138840,939
2018-06-10 14:06:04.322228,686624,609,170028,1426
2018-06-10 15:06:04.063757,696920,697,211636,1831
2018-06-10 16:06:03.870307,636393,717,225737,1848
2018-06-10 17:06:03.710740,590248,765,232130,1818
2018-06-10 18:06:03.968939,559707,783,231543,1878
2018-06-10 19:06:03.726073,543066,813,236120,1920
2018-06-10 20:06:04.407588,523652,943,243886,2159
2018-06-10 21:06:04.074738,487801,986,249010,2165
2018-06-10 22:06:03.839142,442028,875,243204,1741
2018-06-10 23:06:03.517018,385422,644,212834,1328
2018-06-11 00:06:03.316457,342435,505,180718,1075
2018-06-11 01:06:03.968632,328857,477,156622,993
2018-06-11 02:06:03.943785,334401,592,139362,1130
2018-06-11 03:06:03.625437,344204,641,136770,1178
2018-06-11 04:06:03.354804,355830,534,131560,1021
2018-06-11 05:06:04.024615,378444,383,125571,883
2018-06-11 06:06:03.972599,387659,345,120261,849
2018-06-11 07:06:04.205919,418947,304,110439,811
2018-06-11 08:06:03.993482,468870,309,108414,866
2018-06-11 09:06:04.220444,516558,297,112882,786
2018-06-11 10:06:03.310256,536812,259,116467,736
2018-06-11 11:06:03.177136,473983,295,121070,722
2018-06-11 12:06:03.692134,351610,279,115085,486
2018-06-11 13:06:03.342151,429913,366,102828,749
2018-06-11 14:06:03.214462,598371,599,128142,1219
2018-06-11 15:06:04.087476,626200,514,160275,1102
2018-06-11 16:06:03.782584,608677,515,170931,1026
2018-06-11 17:06:03.439633,559793,764,177171,1351
2018-06-11 18:06:03.343966,534978,743,185115,1442
2018-06-11 19:06:03.188699,535542,642,197674,1353
2018-06-11 20:06:03.915512,510277,806,211037,1798
2018-06-11 21:06:03.602153,467599,850,227915,1903
2018-06-11 22:06:03.265661,411871,675,220828,1443
2018-06-11 23:06:03.975346,359703,527,186227,1062
2018-06-12 00:06:03.714140,325945,406,155268,877
2018-06-12 01:06:03.760901,313022,381,135585,863
2018-06-12 02:06:03.699394,307631,381,132956,863
2018-06-12 03:06:03.413194,312583,413,134777,969
2018-06-12 04:06:04.174813,333224,473,133409,1073
2018-06-12 05:06:03.821017,365025,462,122693,1005
2018-06-12 06:06:03.778954,379478,368,113904,822
2018-06-12 07:06:03.707973,393073,320,106362,654
2018-06-12 08:06:03.987441,436709,263,104481,599
2018-06-12 09:06:03.954851,488829,275,109012,699
2018-06-12 10:06:03.910062,524870,326,116679,871
2018-06-12 11:06:03.782496,536001,366,124508,917
2018-06-12 12:06:03.894337,419380,346,115151,794
2018-06-12 13:06:03.716946,294844,278,112580,561
2018-06-12 14:06:03.420570,417218,369,170516,709
2018-06-12 15:06:04.221204,562685,584,228942,1087
2018-06-12 16:06:04.165728,570261,748,244082,1361
2018-06-12 17:06:04.020084,538462,749,255232,1356
2018-06-12 18:06:04.244634,515732,749,260322,1336
2018-06-12 19:06:04.028567,498369,898,274481,1543
2018-06-12 20:06:04.075687,490742,1076,288361,1845
2018-06-12 21:06:04.182677,483308,1079,296035,2095
2018-06-12 22:06:04.089173,440459,985,293209,2045
2018-06-12 23:06:04.116825,372337,857,257321,1584
2018-06-13 00:06:04.116820,314822,645,209594,1124
2018-06-13 01:06:04.070829,270961,541,180428,953
2018-06-13 02:06:03.885231,262873,553,168834,908
2018-06-13 03:06:04.394135,282057,529,167745,918
2018-06-13 04:06:03.495533,290474,558,161980,1001
2018-06-13 05:06:03.357938,304898,569,149969,972
2018-06-13 06:06:05.562219,322669,557,142696,818
2018-06-13 07:06:03.599652,352586,555,137812,720
2018-06-13 08:06:04.277358,359352,530,137114,755
2018-06-13 09:06:03.579892,373354,551,145279,849
2018-06-13 10:06:03.448348,395307,534,158924,912
2018-06-13 11:06:03.472764,418966,604,171317,1017
2018-06-13 12:06:03.649500,331581,641,151027,911
2018-06-13 13:06:03.442519,279584,613,140756,755
2018-06-13 14:06:03.292519,407000,729,180466,940
2018-06-13 15:06:03.551173,525296,883,211937,1168
2018-06-13 16:06:06.425070,559298,1014,226322,1314
2018-06-13 17:06:04.430497,531797,1092,240328,1356
2018-06-13 18:06:04.468635,522226,1144,257853,1513
2018-06-13 19:06:05.431451,504856,1167,275093,1748
2018-06-13 20:06:03.596085,503669,1218,297100,1797
2018-06-13 21:06:04.489735,451107,1342,307399,2113
2018-06-13 22:06:03.643842,395208,1452,290958,2153
2018-06-13 23:06:03.618510,350517,1319,253373,2024
2018-06-14 01:16:25.425870,243104,706,158392,1002
2018-06-14 05:16:27.518224,293121,823,151103,1020
2018-06-14 06:06:04.577755,304825,814,141937,1040
2018-06-14 08:06:03.557877,383632,776,140004,1100
2018-06-14 09:06:08.303097,430352,854,153244,1123
2018-06-14 10:06:03.420536,472018,950,158503,1061
2018-06-14 11:06:03.320206,459424,980,162929,1138
2018-06-14 12:06:03.503903,293857,768,124417,845
2018-06-14 13:06:03.346820,279779,819,134611,857
2018-06-14 14:06:04.193325,463074,1213,200732,1284
2018-06-14 15:06:03.961648,487075,1299,173716,1409
2018-06-14 16:06:03.979492,208191,625,60559,695
2018-06-14 17:06:03.474460,234,6,124,5
2018-06-14 19:06:03.558370,66647,193,71611,208
2018-06-14 20:06:03.533295,301369,924,240363,1076
2018-06-14 21:06:03.325968,453381,1669,312312,2135
2018-06-14 22:06:04.178791,419832,1679,282324,2246
2018-06-14 23:06:04.134810,355605,1336,226292,1734
2018-06-15 00:06:04.154012,295967,1069,182078,1376
2018-06-15 01:06:03.878805,259690,870,156871,1278
2018-06-15 02:06:03.612983,269079,859,152541,1306
2018-06-15 03:06:03.323835,295563,916,154876,1324
2018-06-15 04:06:04.121433,309035,1024,155315,1414
2018-06-15 05:06:03.940101,307355,1073,150704,1318
2018-06-15 06:06:03.909658,330067,1012,145370,1161
2018-06-15 07:06:04.173837,369019,1033,143396,1018
2018-06-15 08:06:04.277661,398855,1068,149809,961
2018-06-15 09:06:04.095918,423433,1103,154011,1008
2018-06-15 10:06:03.961867,446684,1223,160345,1045
2018-06-15 11:06:03.946970,431517,1260,160274,1362
2018-06-15 12:06:03.348996,222036,752,93073,973
2018-06-15 13:06:03.388545,231754,669,110255,556
2018-06-15 14:06:03.601712,471584,1442,199329,1519
2018-06-15 15:06:03.443175,513522,1990,225801,2277
2018-06-15 16:06:03.301597,524789,1984,240597,2005
2018-06-15 17:06:04.116436,514888,1768,243794,1868
2018-06-15 18:06:03.802387,497169,1705,250492,1959
2018-06-15 19:06:03.451330,485756,1563,258430,1815
2018-06-15 20:06:03.296882,469344,1545,268157,1951
2018-06-15 21:06:04.360651,430963,1637,272687,2174
2018-06-15 22:06:03.858579,384762,1567,260882,2079
2018-06-15 23:06:03.533766,348952,1479,231577,1950
2018-06-16 00:06:03.354693,317912,1344,196395,1808
2018-06-16 01:06:04.078865,283303,1202,165524,2383
2018-06-16 02:06:03.906029,279527,1279,157895,2434
2018-06-16 03:06:03.608714,316939,1354,162154,1850
2018-06-16 04:06:03.400097,352474,1279,160307,1738
2018-06-16 05:06:04.100655,368162,1175,155017,1653
2018-06-16 06:06:03.731879,378875,1187,161266,1534
2018-06-16 07:06:03.419307,422108,1343,168801,1346
2018-06-16 08:06:03.646465,467988,1427,182552,1400
2018-06-16 09:06:04.292820,498842,1503,198838,1407
2018-06-16 10:06:04.090102,506389,1491,206950,1570
2018-06-16 11:06:04.004892,479886,1502,191137,1723
2018-06-16 12:06:03.239659,336196,1161,186615,1230
2018-06-16 13:06:03.858764,357171,1187,159393,1198
2018-06-16 14:06:03.724503,537056,1849,195321,2032
2018-06-16 15:06:03.364519,563568,2151,245148,2320
2018-06-16 16:06:04.134915,559337,2218,259098,2341
2018-06-16 17:06:03.843692,505609,2076,266447,2231
2018-06-16 18:06:03.932844,468797,1870,277410,2317
2018-06-16 19:06:03.712471,465581,1699,271838,2275
2018-06-16 20:06:03.544189,460634,1749,270921,2400
2018-06-16 21:06:03.216229,444795,1727,279186,2699
2018-06-16 22:06:04.096603,420977,1642,275244,2550
2018-06-16 23:06:03.726824,378995,1584,261004,2533
2018-06-17 00:06:03.479257,338001,1315,228690,1758
2018-06-17 01:06:04.125241,299733,1137,187931,1536
2018-06-17 02:06:03.762790,278406,1168,164457,1452
2018-06-17 03:06:03.482849,297509,1194,157752,1505
2018-06-17 04:06:03.413831,340254,1366,154035,1802
2018-06-17 05:06:03.246539,365293,1555,156541,1952
2018-06-17 06:06:04.675068,394171,1522,155784,1940
2018-06-17 07:06:03.262305,447668,1431,153923,1908
2018-06-17 08:06:03.698022,506240,1350,161126,1723
2018-06-17 09:06:03.912115,551502,1287,180573,1475
2018-06-17 10:06:03.636042,571976,1295,199501,1523
2018-06-17 11:06:03.462461,538122,1477,213826,1641
2018-06-17 12:06:03.805110,370758,1109,202501,1143
2018-06-17 13:06:03.533481,403617,1036,171750,1223
2018-06-17 14:06:03.285197,590806,1652,206115,2008
2018-06-17 15:06:03.953005,604869,1850,258406,2157
2018-06-17 16:06:03.844985,573866,1808,274475,2115
2018-06-17 17:06:03.517185,549847,1841,284189,2359
2018-06-17 18:06:03.237556,521259,1910,282076,2775
2018-06-17 19:06:03.867645,501290,1916,281252,2776
2018-06-17 20:06:03.698994,491091,1984,284948,2619
2018-06-17 21:06:03.351917,476621,1959,285581,2719
2018-06-17 22:06:04.106990,427772,1642,271553,2651
2018-06-17 23:06:03.844251,355913,1280,236265,2136
2018-06-18 00:06:03.563235,303126,998,193233,1612
2018-06-18 01:06:03.378784,277759,937,156398,1332
2018-06-18 02:06:03.939988,285259,1021,142821,1159
2018-06-18 03:06:03.548148,303047,1051,141403,1162
2018-06-18 04:06:03.314242,333349,1066,143785,1320
2018-06-18 05:06:03.937312,350817,1003,138910,1396
2018-06-18 06:06:03.448912,370775,967,128810,1214
2018-06-18 07:06:03.351662,416173,1043,126121,1132
2018-06-18 08:06:03.663659,462405,1062,127872,1142
2018-06-18 09:06:03.986347,497500,1099,133430,1155
2018-06-18 10:06:03.726166,512440,1161,141894,1138
2018-06-18 11:06:03.698565,467238,1074,148138,1055
2018-06-18 12:06:03.403895,297620,691,131709,688
2018-06-18 13:06:04.087678,359305,771,112161,650
2018-06-18 14:06:03.786629,539507,1204,141162,1224
2018-06-18 15:06:03.567764,580772,1302,182166,1541
2018-06-18 16:06:03.420221,573018,1295,194931,1597
2018-06-18 17:06:03.288962,533385,1298,205134,1666
2018-06-18 18:06:04.029675,510437,1321,217141,1714
2018-06-18 19:06:03.835156,490100,1389,233144,1724
2018-06-18 20:06:03.504222,468275,1498,234822,1785
2018-06-18 21:06:03.371990,427573,1462,240536,1810
2018-06-18 22:06:03.904011,380189,1454,240853,1666
2018-06-18 23:06:03.614337,328649,1359,214669,1557
2018-06-19 00:11:23.562867,284127,1038,172696,1437
2018-06-19 01:06:03.251702,260151,888,147750,1319
2018-06-19 02:06:03.875557,262213,869,136893,1518
2018-06-19 03:06:03.475696,281769,870,132898,1508
2018-06-19 04:06:03.470096,305943,864,135047,1372
2018-06-19 05:06:03.158415,315943,789,132214,1195
2018-06-19 06:06:03.816531,328031,730,124542,937
2018-06-19 07:06:03.552104,357017,696,116775,788
2018-06-19 08:06:04.361941,392202,758,114647,787
2018-06-19 09:06:03.356898,427339,801,119696,962
2018-06-19 10:06:03.192831,445219,854,127316,1031
2018-06-19 11:06:04.026076,399549,913,132253,954
2018-06-19 12:06:03.527763,256524,666,118045,629
2018-06-19 13:06:03.306027,313348,789,106500,823
2018-06-19 14:06:03.463019,481195,1217,143638,1289
2018-06-19 15:06:03.313241,508843,1316,176522,1365
2018-06-19 16:06:03.368317,511098,1283,183695,1924
2018-06-19 17:06:03.256602,507853,1254,189849,2132
2018-06-19 18:06:04.178313,511819,1285,199387,1682
2018-06-19 19:06:04.432631,491377,1412,215212,1666
2018-06-19 20:06:03.378953,465987,1543,233629,1881
2018-06-19 21:06:03.254127,438252,1486,238806,1892
2018-06-19 22:06:03.158609,378586,1287,235805,1713
2018-06-19 23:06:04.103356,319486,1006,208693,1436
2018-06-20 00:06:03.854418,276082,844,167774,1329
2018-06-20 01:06:03.591822,266223,824,143201,1279
2018-06-20 02:06:03.507948,289476,764,133179,1201
2018-06-20 03:06:03.302935,309707,731,130028,1373
2018-06-20 04:06:04.128561,325423,794,129247,1505
2018-06-20 05:06:04.111170,343341,812,127919,1347
2018-06-20 06:06:03.749341,369272,825,118777,1130
2018-06-20 07:06:03.288485,393877,778,115503,957
2018-06-20 08:06:03.902908,403939,760,114439,929
2018-06-20 09:06:03.272850,434889,850,120610,917
2018-06-20 10:06:04.038479,452518,906,127998,981
2018-06-20 11:06:03.876205,403964,903,127786,1069
2018-06-20 12:06:03.618243,284324,670,113000,688
2018-06-20 13:06:03.419394,343049,735,101478,700
2018-06-20 14:06:03.314423,480165,1183,136114,1215
2018-06-20 15:06:03.805391,505316,1270,171595,1379
2018-06-20 16:06:03.650542,507873,1134,180248,1374
2018-06-20 17:06:03.461354,499764,1140,188600,1353
2018-06-20 18:06:03.223036,494658,1157,199349,1416
2018-06-20 19:06:04.135267,486034,1320,213859,1786
2018-06-20 20:06:04.301725,463833,1530,230276,2163
2018-06-20 21:06:04.133003,437920,1502,237718,2281
2018-06-20 22:06:03.596826,382496,1336,227931,1998
2018-06-20 23:06:03.342108,313332,1101,203384,1502
2018-06-21 00:06:04.100617,272996,926,163356,1610
2018-06-21 01:06:04.024878,258913,856,138119,1543
2018-06-21 02:06:03.497629,267021,800,130271,1187
2018-06-21 03:06:03.928682,300860,799,125983,1240
2018-06-21 04:06:03.611509,314139,784,125351,1126
2018-06-21 05:06:03.412926,315722,732,124474,988
2018-06-21 06:06:09.385421,336888,665,118585,828
2018-06-21 08:06:03.487844,408891,772,114106,742
2018-06-21 09:06:03.956986,423053,804,120406,823
2018-06-21 10:06:03.494896,421356,814,129544,841
2018-06-21 12:06:03.789810,351450,757,115456,817
2018-06-21 13:06:03.604574,261393,624,99357,812
2018-06-21 14:06:03.189852,362806,734,124232,816
2018-06-21 15:06:04.272044,489577,979,159535,1078
2018-06-21 16:06:04.105192,511806,1086,174389,1314
2018-06-21 17:06:04.003004,524393,1059,179763,1281
2018-06-21 18:06:04.081113,511711,1000,185459,1298
2018-06-21 19:06:04.073618,473299,1130,202948,1599
2018-06-21 20:06:03.795675,442081,1273,214992,1876
2018-06-21 21:06:03.405186,447673,1333,221629,1878
2018-06-21 22:06:03.160790,427054,1486,217985,2034
2018-06-21 23:06:03.799985,366877,1329,192625,1848
2018-06-22 00:06:03.362143,305099,1014,159610,1398
2018-06-22 01:06:04.040975,263792,824,134753,1236
2018-06-22 02:06:03.668513,253817,750,124077,1118
2018-06-22 03:06:03.186530,257512,806,122991,1093
2018-06-22 04:06:03.779284,271152,830,124053,1154
2018-06-22 05:06:03.517874,286919,817,121911,1159
2018-06-22 06:06:03.274142,299350,757,116779,1199
2018-06-22 07:06:03.969043,314883,739,114538,1086
2018-06-22 08:06:03.845707,345889,799,110851,1016
2018-06-22 09:06:03.297142,381830,821,111973,1004
2018-06-22 10:06:03.880307,419627,794,118342,855
2018-06-22 11:06:03.989456,431062,773,128295,972
2018-06-22 12:06:03.679806,348015,764,114887,1011
2018-06-22 13:06:03.233513,268744,653,104938,713
2018-06-22 14:06:03.910248,365070,827,132297,954
2018-06-22 15:06:03.722156,482221,1122,165354,1478
2018-06-22 16:06:03.563764,535856,1165,181691,1483
2018-06-22 17:06:03.144004,551223,1189,191963,1535
2018-06-22 18:06:03.831938,506036,1125,196417,1531
2018-06-22 19:06:06.368076,479528,1085,201460,1509
2018-06-22 20:06:04.094560,436606,1118,209632,1628
2018-06-22 21:06:03.764658,426492,1177,221038,1634
2018-06-22 22:06:03.378420,420010,1282,226266,1998
2018-06-22 23:06:03.984255,387164,1302,212899,2200
2018-06-23 00:06:03.760322,333600,1160,185233,1934
2018-06-23 01:06:03.356272,282339,975,155011,1795
2018-06-23 02:06:03.935887,262224,821,130086,1799
2018-06-23 03:06:03.621146,279699,828,132512,1578
2018-06-23 04:06:03.326241,309943,847,133399,1420
2018-06-23 05:06:04.096601,345596,819,133911,1409
2018-06-23 06:06:03.779848,371796,882,135488,1479
2018-06-23 07:06:03.730972,398956,889,136893,1553
2018-06-23 08:06:04.193057,444402,761,138397,1345
2018-06-23 09:06:03.472905,486783,711,149498,1233
2018-06-23 10:06:04.023774,517282,884,164960,1447
2018-06-23 11:06:03.657307,519408,1004,173694,1589
2018-06-23 12:06:03.218213,418084,932,150764,1316
2018-06-23 13:06:03.785848,344879,725,137686,1072
2018-06-23 14:06:03.222523,493451,860,174442,1150
2018-06-23 17:06:03.355121,566166,1376,232401,1963
2018-06-23 18:06:04.003743,545147,1420,238605,1890
2018-06-23 19:06:03.586485,506952,1416,245143,2165
2018-06-23 20:06:03.090554,460656,1324,241103,1929
2018-06-23 21:06:03.594130,428007,1262,236206,1807
2018-06-23 22:06:03.169911,411718,1287,236646,2098
2018-06-23 23:06:03.666809,393409,1303,230205,2166
2018-06-24 00:06:03.271548,356331,1151,200408,1833
2018-06-24 01:06:03.778826,310040,905,169231,1482
2018-06-24 02:06:03.271779,281402,845,148249,1323
2018-06-24 03:06:03.891471,289185,905,140505,1208
2018-06-24 04:06:03.332615,320091,846,146659,1246
2018-06-24 05:06:03.836475,343192,864,142163,1473
2018-06-24 06:06:03.353252,370698,887,134827,1529
2018-06-24 07:06:03.617497,438567,861,140829,1262
2018-06-24 08:06:03.495097,492798,890,151923,1099
2018-06-24 09:06:03.767414,538267,933,166500,1215
2018-06-24 10:06:03.302792,582232,1022,177712,1443
2018-06-24 11:06:03.037341,582523,1138,185348,1578
2018-06-24 12:06:03.414731,415915,995,165872,1199
2018-06-24 13:06:03.958452,331216,917,161144,1082
2018-06-24 14:06:03.499661,526228,1142,198332,1344
2018-06-24 15:06:04.065115,637984,1263,220138,1492
2018-06-24 16:06:03.647994,599462,1347,234324,1824
2018-06-24 17:06:03.414322,540420,1429,247497,2088
2018-06-24 18:06:04.175572,504974,1433,252471,2048
2018-06-24 19:06:03.892766,499251,1391,250259,2088
2018-06-24 20:06:03.570839,480166,1458,258123,2205
2018-06-24 21:06:03.154243,463851,1571,262313,2414
2018-06-24 22:06:03.768110,441036,1513,254246,2527
2018-06-24 23:06:03.534224,376128,1298,225285,2084
2018-06-25 00:06:03.183481,319119,1070,185720,1686
2018-06-25 01:06:03.884235,279847,838,152921,1279
2018-06-25 02:06:03.563469,258094,781,132929,1104
2018-06-25 03:06:03.112564,261012,797,127961,1127
2018-06-25 04:06:03.747527,285986,740,126014,1059
2018-06-25 05:06:03.386446,304181,663,122482,1215
2018-06-25 06:06:03.707914,314024,562,116993,1114
2018-06-25 07:06:03.527939,355812,547,110311,791
2018-06-25 08:06:04.135090,404110,579,107849,795
2018-06-25 09:06:03.228350,442133,602,113657,749
2018-06-25 10:06:03.886974,477038,603,119910,680
2018-06-25 11:06:03.690652,468568,619,124506,756
2018-06-25 12:06:03.114202,335773,585,105410,690
